product_name,product_url,product_type,clean_ingreds,price,descriere
Weleda Limted Edition Forest Harmony Shower Wash 200ml,https://www.lookfantastic.com/weleda-limted-edition-forest-harmony-shower-wash-200ml/12303858.html,Body Wash,"['sesamium indicum seed oil', 'coco-glucoside', 'alcohol', 'disodium cocoyl glutamate', 'glycerin', 'parfum', 'xanthan gum', 'lactic acid', 'sodium cocoyl glutamate', 'limonene', 'linalool', 'geraniol', 'citral']",£7.95,Eroare La Extragerea Descriere: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/weleda-lemted-edition-forest-harmony-shower-wash-200ml/12303858/
Shea Moisture Coconut & Hibiscus Illuminating Body Wash 384ml,https://www.lookfantastic.com/shea-moisture-coconut-hibiscus-illuminating-body-wash-384ml/11982746.html,Body Wash,"['decyl glucoside', 'sodium lauroyl', 'glycol stearate', 'glycerin', 'parfum', 'caprylyl glycol', 'guar hydroxypropultrimonium chloride', 'sodium methyl cocoyl taurate', 'butyrospermum parkii', 'panthenol', 'caprylhydroxamic acid', 'sodium chloride', 'cocos nucifera fruit extract', 'olea europaea fruit oil', 'aloe barbadenis extract', 'theobroma cacao extract', 'hibiscus rosa-sinensis flower extract', 'tocopheryl acetate', 'tricholoma matsutake extract', 'alcohol', 'benzyl benzoate', 'limonene']",£10.99,Eroare La Extragerea Descriere: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/shea-moisture-coconut-hibiscus-illuminating-body-wash-384ml/11982746/
Sol de Janeiro Coco Cabana Shower Gel 90ml,https://www.lookfantastic.com/sol-de-janeiro-coco-cabana-shower-gel-90ml/12545090.html,Body Wash,"['sodium cocoyl isethionate', 'sodium lauroamphoacetate', 'cetyl alcohol', 'propanediol', 'parfum', 'acrylates copolymer', 'cocos nucifera fruit extract', 'coconut acid', 'cetearyl alcohol', 'theobroma grandiflorum fruit extract', 'euterpe oleracea fruit oil', 'sodium glycolate', 'hexylene glycol', 'sodium isethionate', 'caprylyl glycol', 'xanthan gum', 'phenoxyethanol', 'disodium edta', 'sodium chloride']",£10.00,Descrie indisponibil
Aromatherapy Associates De-Stress Shower Oil 250ml,https://www.lookfantastic.com/aromatherapy-associates-de-stress-shower-oil-250ml/12613204.html,Body Wash,"['mipa-laureth sulfate', 'laureth-3', 'capric triglyceride', 'helianthus annuus seed oil', 'parfum', 'linalool', 'silica', 'propylene glycol', 'prunus persica extract', 'simmondsia chinensis leaf extract', 'limonene', 'geraniol', 'tocopherol', 'citral', 'benzyl salicylate']",£26.00,"Înfășurați-vă pielea în lux cu teramaterapia asociați uleiul de duș de stres. Uleiul ușor alunecă fără efort peste baza ta, absorbind rapid pentru a evita orice fel de reziduuri grase și lipicioase rămase.Formula inovatoare de la ulei-milk ajută la blocarea umidității pentru o moale de lungă durată, atingătoare, care durează, în timp ce un amestec puternic de franceză, petitgrain și mușețel sălbatic lucrează pentru a crea o atmosferă liniștită.Îndepărtați-vă în seara finală a răsfățului și a îngrijirii de sine, în timp ce reîncărcați și refaceți tenul."
Australian Bodycare Body Wash 500ml,https://www.lookfantastic.com/australian-bodycare-body-wash-500ml/12368621.html,Body Wash,"['sodium laureth sulfate', 'coco-glucoside', 'glycerin', 'cocamidopropyl betaine', 'melaleuca alternifolia leaf extract', 'glyceryl oleate', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'guar hydroxypropultrimonium chloride', 'phenoxyethanol', 'benzoic acid', 'tocopherol', 'ascorbyl palmitate', 'lecithin', 'hydrogenated palm glycerides citrate', 'dehydroacetic acid', 'peg-120 methyl glucose dioleate', 'sodium chloride', 'citric acid', 'limonene', 'linalool']",£17.99,"Revitalizează -ți și curăță pielea folosind spălarea corpului de îngrijire a corpului, o formulă cu ulei natural de arbore de ceai antibacterian care ajută la reechilibrarea suprafeței corpului tău.Blând și niciodată dezbrăcat, spălarea lasă bariera pielii intactă în timp ce ridică cu atenție murdăria, se acumulează și uleiul nedorit.Lended cu glicerină, pielea se va simți hidratată și hidratată cu un risc redus de uscăciune pentru o senzație mai netedă și mai moale.Creat pentru a fi ușor și potrivit pentru fiecare tip de piele, echilibrul delicat de pH al pielii tale nu va fi perturbat. Testat dermatologic.Potrivit pentru vegani."
Rituals The Ritual of Karma Shower Oil 200ml,https://www.lookfantastic.com/the-ritual-of-karma-shower-oil/12063687.html,Body Wash,"['canola oil', 'laureth-4', 'mipa-laureth sulfate', 'parfum', 'polyglyceryl-3 diisostearate', 'castor oil', 'tocopherol', 'helianthus annuus seed oil', 'camellia sinensis extract', 'nelumbo nucifera flower extract', 'propylene glycol', 'benzyl alcohol', 'benzyl salicylate', 'butylphenyl methylpropional', 'hexyl cinnamal', 'linalool', 'limonene', 'citronellol', 'geraniol']",£8.50,"Multi-task cu acest hidratant și spălare corporală din două în unu. Ritualul de ulei de duș karma, la contactul cu apa de la un ulei hrănitor la o spumă moale mătăsoasă pentru o experiență de curățare luxoasă.Spălați murdăria, uleiul și impuritățile pentru a dezvălui pielea frumos moale, în timp ce vă întărește bariera de umiditate naturală a pielii.Uleiul de spumare eliberează aroma dulce, florală a Lotusului Sfânt și ceaiului alb organic pentru a ridica simțurile și a începe ziua cu o experiență de curățare Zen."
OUAI Body Cleanser 300ml,https://www.lookfantastic.com/ouai-body-cleanser-300ml/12338031.html,Body Wash,"['sodium c14-16 olefin sulfonate', 'glycerin', 'cocamidopropyl betaine', 'sodium methyl cocoyl taurate', 'castor oil', 'peg-150 pentaerythrityl tetrastearate', 'acrylates copolymer', 'simmondsia chinensis leaf extract', 'rosa canina flower oil', 'lactobacillus', 'sodium hyaluronate', 'sodium hydroxide', 'benzophenone-4', 'cocamide mipa', 'disodium edta', 'hydroxyacetophenone', 'peg-6 capric triglyceride', 'polyquaternium-7', 'polysorbate-20', 'tocopherol', 'ethylhexyl glycerin', 'sodium chloride', 'sodium benzoate', 'phenoxyethanol', 'parfum', 'limonene', 'citronellol', 'hydroxycitronellal', 'linalool', 'ci 60725']",£24.00,"Reîmprospătați -vă pielea și spiritele cu curățarea corpului Theouai, un amestec de citrice de ingrediente hrănitoare pentru a vă lăsa cu un finisaj neted și moale.Semințele de jojoba și uleiul de șold de trandafir calmează iritarea și reduc roșeața pentru o senzație de mătase, hidratată și confort de lungă durată, în timp ce Lactobacillus fermentează echilibrează și condiții.Imbate cu parfumul revitalizant al Dean Street, note de caise, magnolia, violet și chihlimbar se combină într -un nor învolburat, care este sigur că îți va revigora starea de spirit de dimineață."
Aromatherapy Associates Rose Shower Oil 250ml,https://www.lookfantastic.com/aromatherapy-associates-rose-shower-oil-250ml/12613206.html,Body Wash,"['capric triglyceride', 'mipa-laureth sulfate', 'laureth-3', 'helianthus annuus seed oil', 'parfum', 'silica', 'propylene glycol', 'limonene', 'citronellol', 'geraniol', 'linalool', 'prunus persica extract', 'simmondsia chinensis leaf extract', 'benzyl benzoate', 'citral', 'farnesol', 'benzyl salicylate', 'tocopherol', 'benzyl alcohol', 'benzyl cinnamate']",£26.00,"Actualizați-vă ritualul în timp de duș cu Asociații de duș de trandafir.Proiectat pentru a se hidrata și a hrăni, uleiul de duș înfășoară corpul într-un văl de umiditate de lungă durată, susținând pielea suplă care se simte moale catifelată sub vârful degetelor.Uleiul de semințe de jojoba luptă împotriva uscăciunii și roșeață, încurajând rezultate calme, confortabile și condiționate.O formulă de la unil-milk este blândă, dar eficientă în performanță, difuzând aroma relaxantă în aer în timp ce îți răsfățați drumul către pielea hidratată și netedă."
Sukin Botanical Lime & Coconut Body Wash 500ml,https://www.lookfantastic.com/sukin-botanical-lime-coconut-body-wash-500ml/11142345.html,Body Wash,"['aloe barbadenis extract', 'cocamidopropyl betaine', 'decyl glucoside', 'peg-150 pentaerythrityl tetrastearate', 'chamomilla recutita flower oil', 'yucca schidigera extract', 'lavandula angustifolia', 'rosa canina flower oil', 'simmondsia chinensis leaf extract', 'persea gratissima oil', 'tocopherol', 'glycerin', 'phenoxyethanol', 'benzyl alcohol', 'citric acid', 'parfum', 'citral', 'limonene']",£9.95,"Experience the ultimate cleanse with the women'sBotanical Body Washin 'Lime and Coconut' from natural Australian brand,Sukin.Utilising luxurious, natural ingredients, this refreshing body cleanser is fortified with softening jojoba, avocado and rose hip oils, and works to wash away grime and dirt on the skin whilst delivering moisturising properties with a delicious lime and coconutParfum.Sin va fi lăsat să se simtă moale, purificat și parfumat delicat.- K.N.Sulfat și Paraben Free.Ali Produse sunt ambalate în ambalaje ecologice, reciclabile, iar formulările sunt biodegradabile."
Sol de Janeiro Coco Cabana Shower Gel 385ml,https://www.lookfantastic.com/sol-de-janeiro-coco-cabana-shower-gel-385ml/12545089.html,Body Wash,"['sodium cocoyl isethionate', 'sodium lauroamphoacetate', 'cetyl alcohol', 'propanediol', 'parfum', 'acrylates copolymer', 'cocos nucifera fruit extract', 'coconut acid', 'cetearyl alcohol', 'theobroma grandiflorum fruit extract', 'euterpe oleracea fruit oil', 'sodium glycolate', 'hexylene glycol', 'sodium isethionate', 'caprylyl glycol', 'xanthan gum', 'phenoxyethanol', 'disodium edta', 'sodium chloride']",£22.00,Descrie indisponibil
Bubble T Shower Gel - Lemongrass & Green Tea 200ml,https://www.lookfantastic.com/bubble-t-shower-gel-lemongrass-green-tea-200ml/11284517.html,Body Wash,"['paraffinum liquidum', 'cetearyl alcohol', 'stearic acid', 'ceteareth-25', 'sorbitol', 'parfum', 'triethanolamine', 'phenoxyethanol', 'carbomer', 'lycium chinense extract', 'propylene glycol', 'chlorphenesin', 'butyrospermum parkii', 'disodium edta', 'citrus aurantium bergamia', 'cymbopogon citratus oil', 'citral', 'coumarin', 'geraniol', 'limonene', 'linalool']",£3.00,Descrie indisponibil
L:A BRUKET No. 104 Hand & Body Wash 450ml - Bergamot/Patchouli,https://www.lookfantastic.com/l-a-bruket-no.-104-hand-body-wash-450ml-bergamot-patchouli/11369965.html,Body Wash,"['glycerin', 'cocamidopropyl betaine', 'sodium levulinate', 'sodium anisate', 'disodium lauroyl (from veg)', 'sodium lauryl sulfoacetate', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'fusel wheat bran/straw glycosides', 'polyglyceryl- 5 oleate (from veg)', 'sodium cocoyl glutamate', 'glyceryl caprylate', 'limonene']",£27.50,Eroare La Extragerea Descriere: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/l-a-bruket-no.-104-nk-body-wash-450ml-bergamot-patchouli/11369965/
JASON Glowing Apricot Body Wash 887ml,https://www.lookfantastic.com/jason-glowing-apricot-body-wash-887ml/10979526.html,Body Wash,"['cocamidopropyl betaine', 'sodium lauryl sulfoacetate', 'aloe barbadenis extract', 'calendula officinalis extract', 'chamomilla recutita flower oil', 'helianthus annuus seed oil', 'prunus armeniaca fruit extract', 'allantoin', 'citric acid', 'glycerin', 'lauryl glucoside', 'panthenol', 'sodium chloride', 'sodium pca', 'sodium sulfate', 'stearyl citrate', 'tocopheryl acetate', 'alcohol', 'benzyl alcohol', 'potassium sorbate', 'sodium benzoate', 'benzyl salicylate', 'parfum']",£10.99,"Curățați și hrăniți-vă pielea, pompa de spălare a corpului din satin de caisă, un săpun cu performanțe ridicate, care reîmprospătează și revitalizează pielea pentru a crea pielea moale și netedă. Formulată cu ingrediente de hidratare a caisului și uleiuri de floarea soarelui, cu vitamina E, spălarea corpului oferă o spălare hidratantă, care vă va lăsa pielea să pară mai strălucitoare și mai sănătoasă.-Sano parabeni, lauryl de sodiu sau ftalatedirecții de utilizare: pompați în mâinile sau pe față de mână, ca de obicei, în mod obișnuit"
Elizabeth Arden Green Tea Bath & Shower Gel (200ml),https://www.lookfantastic.com/elizabeth-arden-green-tea-bath-shower-gel-200ml/10547887.html,Body Wash,"['sodium laureth sulfate', 'disodium lauryl sulfosuccinate', 'parfum', 'camellia sinensis extract', 'peg-6 caprylic', 'propylene glycol', 'cocamidopropyl betaine', 'peg-150 pentaerythrityl tetrastearate', 'butylene glycol', 'disodium edta', 'sodium chloride', 'citronellol', 'hydroxycitronellal', 'hydroxyisohexyl 3-cyclohexene', 'limonene', 'linalool', 'butyl methoxydibenzoylmethane', 'ethylhexyl methoxycinnamate', 'ethylhexyl salicylate', 'methylparaben', 'ci 42053', 'yellow 5']",£12.00,"Curățați -vă corpul fără a vă dezbrăca pielea de uleiuri naturale.Elizabeth Arden Green Tea Bath & Duș Gel are o formulă moale spumantă, fără săpun, care să vă ofere o spălare energizantă și invigorantă. Această baie și gel de duș de la Elizabeth Arden revigorează și reîmprospătează corpul tău cu fermecătorul său, revitalizând parfumul."
Jo Malone London Myrrh and Tonka Shower Oil 250ml,https://www.lookfantastic.com/jo-malone-london-myrrh-and-tonka-shower-oil-250ml/12079159.html,Body Wash,"['aloe barbadenis extract', 'capric triglyceride', 'butylene glycol', 'hydrogenated polyisobutene', 'ppg-5-ceteth-20', 'cocos nucifera fruit extract', 'cetyl acetate', 'parfum', 'peg-40 stearate', 'glyceryl stearate', 'sodium hyaluronate', 'isopropyl jojobate', 'simmondsia chinensis leaf extract', 'dimethicon', 'sorbitan stearate', 'tromethamine', 'carbomer', 'simmondsia chinensis leaf extract', 'limonene', 'butylphenyl methylpropional', 'linalool', 'hydroxycitronellal', 'alpha-isomethyl ionone', 'evernia prunastri (oakmoss) extract', 'citral', 'amyl cinnamal', 'geraniol', 'citronellol', 'benzyl salicylate', 'disodium edta', 'phenoxyethanol']",£40.00,"Notă de top: Lavandă.Notă de inimă: omumbiri myrrh.Notă de bază: Tonka Bean. Ulei de duș cu curățare a noastră, cu uleiuri de floarea soarelui și de ricin, ajută la netezirea ușoară și la înmuiere a pielii.Lăsându -l parfumat delicios cu Myrrh și Tonka.Sapa bogată, recoltată manual a arborelui Namibian Myrrh, amestecându-se cu migdale calde și note luxuriante de vanilie ale fasolei Tonka.Formula sa de condiționare creează o rază bogată, perfectă pentru pielea care are nevoie de puțin îngrijire suplimentară.Un plus de lux la rutina ta zilnică."
Elemis Skin Nourishing Shower Cream 300ml,https://www.lookfantastic.com/elemis-skin-nourishing-shower-cream-300ml/10437957.html,Body Wash,"['sodium trideceth sulfate', 'helianthus annuus seed oil', 'glycerin', 'sodium chloride', 'sodium lauroamphoacetate', 'simmondsia chinensis leaf extract', 'cocamide mea', 'triticum vulgare bran extract', 'parfum', 'citric acid', 'guar hydroxypropultrimonium chloride', 'camellia oleifera seed oil', 'macadamia ternifolia seed oil', 'tetrasodium edta', 'cocodimonium hydroxypropyl hydrolyzed lactis proteinum', 'magnesium nitrate', 'benzyl alcohol', 'avena sativa kernel extract', 'methylisothiazolinone', 'phenoxyethanol', 'magnesium chloride', 'methylchloroisothiazolinone', 'potassium sorbate', 'sodium benzoate', 'citronellol', 'coumarin', 'geraniol', 'hydroxyisohexyl 3-cyclohexene', 'carboxaldehyde', 'linalool', 'alpha-isomethyl ionone']",£28.00,"Elemis Piele Nourishing Bath and Duș Cream - 300mluzând o combinație rafinată de ingrediente de lux, crema de duș vălează pielea într -un cocon de proteine ​​din lapte, în timp ce îmbogățesc corpul și echilibrează pielea. Nourishing Camellia, Macadamia și Uleiuri de jojoba profund notate și MOSTURISE Lăsând în prezent Satin Skin, care arată sănătos și suptul.Ambalaj pentru a -i oferi un aspect nou, nou.Ambalarea acestui produs este supusă variației de la vizualul afișat.Putem confirma că produsul este aceeași formulare."
Caudalie Soleil des Vignes Shower Gel 200ml,https://www.lookfantastic.com/caudalie-soleil-des-vignes-shower-gel-200ml/12527478.html,Body Wash,"['decyl glucoside', 'sodium cocoyl glutamate', 'glycerin', 'parfum', 'sucrose cocoate', 'acrylates/c10-30 alkyl', 'propanediol', 'sodium glutamate', 'sodium chloride', 'caprylyl glycol', 'potassium sorbate', 'coconut acid', 'linalool', 'citric acid', 'geraniol', 'citronellol', 'aloe barbadenis extract']",£9.00,"Reîmprospătați -vă pielea cu thecaudalie soleil des vindes gel de duș;O spălătorie luxoasă, fără săpun, formulată cu o formulă de curățare 100% pe bază de plante este amabilă pe toată pielea-chiar sensibilă și respectă echilibrul său natural de pH.Dihor."
Weleda Wild Rose Creamy Body Wash (200ml),https://www.lookfantastic.com/weleda-wild-rose-creamy-body-wash-200ml/10540685.html,Body Wash,"['sesamium indicum seed oil', 'coco-glucoside', 'alcohol', 'disodium cocoyl glutamate', 'glycerin', 'chondrus crispus extract', 'rosa canina flower oil', 'rosa damascena', 'xanthan gum', 'lactic acid', 'parfum', 'limonene', 'linalool', 'citronellol', 'geraniol', 'citral', 'eugenol']",£7.95,"Cu ulei de trandafir organic de mușchi organic, bogat în acizi grași esențiali de îngrijire a pielii, Welda Wild Rose Cream Wash Wash este tovarășul ideal pentru a curăța și a hrăni pielea uscată sau stresată. Această spălare de corp armonizantă este o compoziție rafinată bazată pe bogat hrănitoare, hrănitoare, cu ulei de trandafir bogat, amestecat până la perfecțiune cu ulei esențial organic de trandafir de damasc, care oferă un aroganță delicată ușoară.Weleda Wild Rose Creamy Body Wash vă va oferi o experiență de timp de baie luxoasă de fiecare dată când o utilizați. Direcții de utilizare: Aplicați o cantitate mică pe corp folosind mâini, loofah sau pânză de spălare și masaj ușor."
NUXE Rêve de Miel Face and Body Ultra-Rich Cleansing Gel (400ml),https://www.lookfantastic.com/nuxe-reve-de-miel-face-and-body-ultra-rich-cleansing-gel-400ml/10954160.html,Body Wash,"['glycerin', 'sodium cocoamphoacetate', 'sodium lauroyl', 'lauryl glucoside', 'parfum', 'mel', 'helianthus annuus seed oil', 'sodium cocoyl glutamate', 'sodium lauryl glucose carboxylate', 'acrylates/c10-30 alkyl', 'phenoxyethanol', 'gluconolactone', 'sodium hydroxide', 'coco-glucoside', 'glyceryl oleate', 'citric acid', 'allantoin', 'sodium benzoate', 'tetrasodium glutamate diacetate', '1,2-hexanediol', 'caprylyl glycol', 'caramel', 'calcium gluconate', 'tropolone', 'hydrogenated palm glycerides citrate', 'tocopherol']",£19.50,"Oferă-ți corpului tău luxul final cu nuxe rãªve de miel față și gel de curățare ultra-bogată.Gelul parfumat de miere delicios este perfect pentru îngrijirea zilnică a pielii uscate și sensibile și respectă filmul hidrofil al pielii.Lucrând pentru a lăsa pielea moale și pentru a restabili confortul, acest bogat gel de curățare de origine a plantelor curăță fără a vă usca pielea.-SA"
Caudalie Thé des Vignes Shower Gel 200ml,https://www.lookfantastic.com/caudalie-the-des-vignes-shower-gel-200ml/10599516.html,Body Wash,"['decyl glucoside', 'sodium cocoyl glutamate', 'glycerin', 'parfum', 'sucrose cocoate', 'acrylates/c10-30 alkyl', 'caprylyl glycol', 'potassium sorbate', 'citric acid', 'aloe barbadenis extract', 'limonene', 'linalool']",£9.00,"Încântați -vă simțurile și răsfățați -vă corpul într -un moment de lux cu gelul de duș Caudalie thã © des Vignes.Îmbogățit cu aloe vera, gelul hrănitor se străduiește să curățeze ușor și să perfecționeze pielea, în timp ce crește umiditatea din cap până în picioare. Parfumat -ul din punct de vedere al unui amestec luxos de mosc alb, flori neroli și ghimbir, formula somptuoasă lasă pielea curată și răpită, promovând un parfum elegant, dar senzual."
L:A BRUKET No. 094 Hand & Body Wash 450ml - Sage/Rosemary/Lavender,https://www.lookfantastic.com/l-a-bruket-no.-094-hand-body-wash-450ml-sage-rosemary-lavender/11369960.html,Body Wash,"['glycerin', 'cocamidopropyl betaine', 'sodium levulinate', 'sodium anisate', 'disodium lauroyl (from veg)', 'sodium lauryl sulfoacetate', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'fusel wheat bran/straw glycosides', 'polyglyceryl- 5 oleate (from veg)', 'sodium cocoyl glutamate', 'glyceryl caprylate', 'limonene', 'linalool']",£27.50,"Brandl suedez: un theno Bruketpresent.094 Spălarea mâinilor și a corpului;Un săpun lichid ușor, care promite să curățeze, să reîmprospăteze și să relaxeze pielea și simțurile. Înfundat cu salvie, rozmarin și uleiuri esențiale de lavandă, spălarea mâinilor și a corpului creează un bogat pentru a topi impuritățile fără a dezbrăca umiditatea.Ambalat cu ingrediente naturale și organice, formula luxoasă și parfumată subtil va lăsa pielea moale și suplă cu un parfum floral, pe bază de plante.Găzduit într-o sticlă de pompă pentru o aplicație fără mizerie."
Elemental Herbology Neroli and Rose Damask Body Wash,https://www.lookfantastic.com/elemental-herbology-neroli-and-rose-damask-body-wash/10642713.html,Body Wash,"['aloe barbadenis extract', 'cocamidopropyl betaine', 'sodium lauroyl', 'sodium cocoamphoacetate', 'lauryl glucoside', 'disodium lauryl sulfosuccinate', 'coco-glucoside', 'glyceryl oleate', 'citrus aurantium amara flower water', 'rosa damascena', 'citrus aurantium amara flower water', 'olea europaea fruit oil', 'citrus limon juice extract', 'vitis vinifera extract', 'thymus vulgaris leaf extract', 'foeniculum vulgare seed extract', 'citrullus lanatus fruit extract', 'ximinia americana seed oil', 'magnolia biondii flower extract', 'jasminum officinale extract', 'borago officinalis extract', 'oenothera biennis flower extract', 'glycerin', 'polysorbate-20', 'sodium hydroxymethylglycinate', 'sodium phytate', 'potassium sorbate', 'sodium benzoate', 'citric acid', 'ascorbic acid', 'linalool', 'limonene']",£12.00,"Herbologie elementară Neroli și Rose Damask Body Washa Washa calmantă și răsfățând SLS liber spălarea corpului infuzat cu apă de flori de portocale pure, primroză de seară și ulei de trandafir pentru a curăța și purifica ușor pielea uscată.Bio-oilele de seară Primrose și Ubuntu Ximenia Ulei hrănesc, Neroli și Rose Centifolia Parfumuri delicat."
Aromatherapy Associates Revive Shower Oil 250ml,https://www.lookfantastic.com/aromatherapy-associates-revive-shower-oil-250ml/12613203.html,Body Wash,"['mipa-laureth sulfate', 'laureth-3', 'capric triglyceride', 'helianthus annuus seed oil', 'parfum', 'limonene', 'silica', 'propylene glycol', 'prunus persica extract', 'simmondsia chinensis leaf extract', 'linalool', 'citronellol', 'geraniol', 'tocopherol', 'citral', '']",£26.00,"Îndepărtați -vă în seara finală a TLC cu Asociații Theeatomaterapy Associates reînvie uleiul de duș. Formula somptuoasă, dar ușoară, alunecă fără efort pe piele, transformându -se dintr -un ulei într -un lapte atunci când este frecat.Uleiul lucrează pentru a bloca umiditatea pentru o moale de lungă durată, atingătoare, în timp ce nu părăsește niciodată un reziduu gras și lipicios. Uleiul de duș este infuzat cu un cocktail invigorant de grapefruit suculent, rozmarin pudră și ascuțit, care atrage pământul de ienupăr, însuflețirea simțurilor și permițându-vă să vă întoarceți în atmosfera de reuniune, creată.Ideal pentru persoanele care sunt predispuse la pielea lor care arată grosieră sau uscată."
Elemis Frangipani Monoi Shower Cream 200ml,https://www.lookfantastic.com/elemis-exotic-frangipani-monoi-bath-shower-cream-200ml/10364753.html,Body Wash,"['glycerin', 'cocamidopropyl betaine', 'sesamium indicum seed oil', 'ammonium lauryl sulfate', 'parfum', 'phenoxyethanol', 'xanthan gum', 'cocos nucifera fruit extract', 'carbomer', 'polyquaternium-10', 'sodium hydroxide', 'disodium edta', 'linalool', 'ethylhexyl glycerin', 'caprylyl glycol', 'plumeria alba (frangipani) flower extract', '1,2-hexanediol', 'plumeria rubra (frangipani) flower extract', 'amyl cinnamal', 'hydroxycitronellal', 'benzoic acid', 'gardenia tahitensis flower extract', 'caramel', 'tocopherol']",£28.00,"Envelop your body in luxury with Elemis Frangipani Shower Cream, a truly luxurious wash that contains an exceptionally skin friendly formulation, with a gentle lather that completely cleanses the skin without stripping your protective surface oils.With a unique and rich infusion of exotic tahitian monoi oil, a traditional blend of tiare flowers soaked in copra oil, Elemis Frangipani Monoi Shower Cream has been fragranced with frangipani flowersPentru a lăsa pielea să se simtă frumos moale, suplă și parfumată delicat. Direcții de utilizare: la duș, strângeți o cantitate mică în palmele umede, masaj peste corp și clătiți. Pentru o experiență de baie luxoasă, neteziți peste corp și scufundați -vă într -o aromă senzuală.Ambalarea acestui produs este supusă variației de la vizualul afișat.Putem confirma că produsul este aceeași formulare."
Caudalie Thé des Vignes Shower Gel 100ml,https://www.lookfantastic.com/caudalie-the-des-vignes-shower-gel-100ml/12527469.html,Body Wash,"['decyl glucoside', 'sodium cocoyl glutamate', 'glycerin', 'parfum', 'sucrose cocoate', 'acrylates/c10-30 alkyl', 'propanediol', 'sodium glutamate', 'sodium chloride', 'caprylyl glycol', 'potassium sorbate', 'coconut acid', 'citric acid', 'aloe barbadenis extract', 'limonene', 'linalool']",£4.50,"Reîmprospătați-vă corpul cu mirosul învăluit de viță de vie coapte într-o zi de vară folosind gelul de duș fără săpun, care se află în mod fără săpun, se invigorează și curăță corpul, ridicând ușor orice murdărie, grâu sau bacterii, fără a dezbrăca pielea umidității sale naturale.ingrediente, folosind o formulă 100% pe bază de plante.Aloe Vera eliberează proprietăți liniștitoare pentru a ajuta la menținerea pielii calmă și confortabilă. Formula polivalentă hidratează și condiționează, deoarece clarifică corpul, lăsând pielea proaspătă, suplă și mătăsoasă netedă.Un amestec de parfum tentant de mosc alb, floare portocalie și ghimbir aduce o calitate senzuală la acest gel de duș Caudalie pentru o experiență cu adevărat indulgentă.Găzduit într-o sticlă reciclabilă proiectată ecologic, realizată din plastic redus cu 32%, ceea ce minimizează amprenta de carbon cu o treime."
NUXE Fondant Shower Gel (200ml),https://www.lookfantastic.com/nuxe-fondant-shower-gel-200ml/10556096.html,Body Wash,"['sodium lauryl sulfate', 'glycerin', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'acrylates/c10-30 alkyl', 'parfum', 'phenoxyethanol', 'gluconolactone', 'sodium hydroxide', 'sodium cocoamphoacetate', 'lauryl glucoside', 'sodium benzoate', 'citric acid', 'tetrasodium edta', '1,2-hexanediol', 'caprylyl glycol', 'sodium cocoyl glutamate', 'sodium lauryl glucose carboxylate', 'calcium gluconate', 'citrus aurantium dulcis', 'prunus amygdalus dulcis', 'tropolone']",£10.50,"Obțineți o piele superb moale, curată, cu gel de duș cu fondant nuxe.Îmbogățit cu ingrediente naturale active, acest gel de spumare fără săpun și blând lasă pielea care arată reîmprospătată și mirositoare frumoasă. Gelul de duș de fondant este amestecat cu flori de migdale de migdale și portocaliu, iar așa cum este săpun și fără paraben, este potrivit pentru toate tipurile de piele.Ușor și fermecător, acest gel de duș senzual vă va lăsa să vă simțiți reînviat și pielea dvs. întinerită. Direcții de utilizare: Gel de lucru într -un strat cremos pe pielea umedă.rinse."
philosophy Amazing Grace Shower Gel 480ml,https://www.lookfantastic.com/philosophy-amazing-grace-shower-gel-480ml/11764073.html,Body Wash,"['cetyl alcohol', 'glycerin', 'parfum', 'glyceryl stearate', 'paraffin', 'neopentyl glycol dicaprylate', 'tridecyl stearate', 'dimethicon', 'isopropyl myristate', 'cetyl esters', 'stearic acid', 'palmitic acid', 'phenoxyethanol', 'triethanolamine', 'c12-15', 'tridecyl trimellitate', 'butyrospermum parkii', 'carbomer', 'ethylhexyl glycerin', 'macadamia ternifolia seed oil', 'olea europaea fruit oil', 'tocopheryl acetate', 'aloe barbadenis extract', 'limonene', 'hydroxycitronellal', 'disodium edta', 'citral', 'bht', 'citronellol', 'linalool', 'tocopherol', 'potassium sorbate', 'sodium benzoate', 'citric acid']",£19.50,"Experimentați un frumos curățenie cu un gel de duș Amazing Grace, un șampon premiat, o baie și un gel de duș infuzat cu un parfum feminin. Purtat de un parfum de bergamot, flori de muguet și mosctoare persistentă, gelul de duș funcționează pentru a scoate murdăria și impuritățile în timp ce dăruind pielea cu un perfum moale și blând.De la vârf până la picioare, corpul este lăsat să se simtă suplu și reîmprospătat."
